volume,position,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
33,14,Only Human,KH,0.822,0.585,10,-8.307,0,0.0691,0.00012,0.138,0.0567,0.213,126.999,audio_features,4waVSC9eSkrt6RxJK3DhwW,spotify:track:4waVSC9eSkrt6RxJK3DhwW,https://api.spotify.com/v1/tracks/4waVSC9eSkrt6RxJK3DhwW,https://api.spotify.com/v1/audio-analysis/4waVSC9eSkrt6RxJK3DhwW,476220,4
32,1,Sweet Little Lie,Nils Frahm,0.107,0.143,5,-26.875,1,0.0405,0.984,0.972,0.831,0.127,185.123,audio_features,71euNsYxKwEwZ3FvU0MTnm,spotify:track:71euNsYxKwEwZ3FvU0MTnm,https://api.spotify.com/v1/tracks/71euNsYxKwEwZ3FvU0MTnm,https://api.spotify.com/v1/audio-analysis/71euNsYxKwEwZ3FvU0MTnm,285897,3
32,2,Light Drama,LK,0.755,0.732,2,-10.38,1,0.0446,0.0387,0.866,0.106,0.331,121.001,audio_features,0DhV3sXUJnlp1y7i65L9jB,spotify:track:0DhV3sXUJnlp1y7i65L9jB,https://api.spotify.com/v1/tracks/0DhV3sXUJnlp1y7i65L9jB,https://api.spotify.com/v1/audio-analysis/0DhV3sXUJnlp1y7i65L9jB,515036,4
32,3,In the Midst of It All,Tom Misch,0.362,0.236,9,-11.081,1,0.0468,0.706,0.139,0.109,0.0434,88.421,audio_features,6vPDjg4zuLlJrzgm9vqZCj,spotify:track:6vPDjg4zuLlJrzgm9vqZCj,https://api.spotify.com/v1/tracks/6vPDjg4zuLlJrzgm9vqZCj,https://api.spotify.com/v1/audio-analysis/6vPDjg4zuLlJrzgm9vqZCj,342604,4
32,4,Violet,Tourist,0.609,0.526,9,-9.445,1,0.0603,0.607,0.883,0.0675,0.173,140.026,audio_features,1Ar4zKG16DdY8DCYe4qlhg,spotify:track:1Ar4zKG16DdY8DCYe4qlhg,https://api.spotify.com/v1/tracks/1Ar4zKG16DdY8DCYe4qlhg,https://api.spotify.com/v1/audio-analysis/1Ar4zKG16DdY8DCYe4qlhg,201887,3
32,5,Ibrik,Bonobo,0.738,0.512,5,-12.924,0,0.0668,0.257,0.879,0.0824,0.0867,123.01,audio_features,0E7S1k9M1KshLISVC2EP1M,spotify:track:0E7S1k9M1KshLISVC2EP1M,https://api.spotify.com/v1/tracks/0E7S1k9M1KshLISVC2EP1M,https://api.spotify.com/v1/audio-analysis/0E7S1k9M1KshLISVC2EP1M,350055,4
32,6,Roll Back,George FitzGerald,0.371,0.381,7,-11.14,1,0.0656,0.677,0.73,0.243,0.308,82.147,audio_features,0smkE9zt2Bg7fFk0HlzR4C,spotify:track:0smkE9zt2Bg7fFk0HlzR4C,https://api.spotify.com/v1/tracks/0smkE9zt2Bg7fFk0HlzR4C,https://api.spotify.com/v1/audio-analysis/0smkE9zt2Bg7fFk0HlzR4C,208931,4
32,7,Who You Are,KAASI,0.784,0.401,1,-12.335,1,0.0766,0.328,0.344,0.134,0.194,119.025,audio_features,1rW7vgnP0Ceg9ic9GS1DnO,spotify:track:1rW7vgnP0Ceg9ic9GS1DnO,https://api.spotify.com/v1/tracks/1rW7vgnP0Ceg9ic9GS1DnO,https://api.spotify.com/v1/audio-analysis/1rW7vgnP0Ceg9ic9GS1DnO,451765,4
32,8,(I Wanna) Make Luv 2 U,LK,0.769,0.803,10,-8.463,0,0.14,0.0119,0.746,0.0972,0.732,119.999,audio_features,01ubHaknOWpKWJxRGXGuDf,spotify:track:01ubHaknOWpKWJxRGXGuDf,https://api.spotify.com/v1/tracks/01ubHaknOWpKWJxRGXGuDf,https://api.spotify.com/v1/audio-analysis/01ubHaknOWpKWJxRGXGuDf,337433,4
32,9,These Are Just Places To Me Now,Folamour,0.766,0.732,0,-9.415,0,0.0476,0.22,0.501,0.0346,0.814,116.991,audio_features,6M5IPW3c81qXicxsOGAJgf,spotify:track:6M5IPW3c81qXicxsOGAJgf,https://api.spotify.com/v1/tracks/6M5IPW3c81qXicxsOGAJgf,https://api.spotify.com/v1/audio-analysis/6M5IPW3c81qXicxsOGAJgf,421700,4
32,10,Alpha Bravo,Cody Currie,0.792,0.609,11,-8.478,0,0.135,0.0915,0.0886,0.238,0.685,124.014,audio_features,5RKWEhfFeV1Ly33ZFtIst0,spotify:track:5RKWEhfFeV1Ly33ZFtIst0,https://api.spotify.com/v1/tracks/5RKWEhfFeV1Ly33ZFtIst0,https://api.spotify.com/v1/audio-analysis/5RKWEhfFeV1Ly33ZFtIst0,491367,4
32,11,Revelation,Luces,0.659,0.691,10,-9.419,0,0.0339,0.00049,0.936,0.0748,0.132,115.011,audio_features,5eVhBykWo56e14qr8k7XW6,spotify:track:5eVhBykWo56e14qr8k7XW6,https://api.spotify.com/v1/tracks/5eVhBykWo56e14qr8k7XW6,https://api.spotify.com/v1/audio-analysis/5eVhBykWo56e14qr8k7XW6,348524,4
32,12,Ghost Voices - Lane 8 Remix,Virtual Self,0.611,0.571,2,-9.441,1,0.0317,0.0195,0.815,0.0988,0.039,123.0,audio_features,4ApmPo6H0bH7PExQV25LDh,spotify:track:4ApmPo6H0bH7PExQV25LDh,https://api.spotify.com/v1/tracks/4ApmPo6H0bH7PExQV25LDh,https://api.spotify.com/v1/audio-analysis/4ApmPo6H0bH7PExQV25LDh,304390,4
32,13,Flowers - Icarus Soft Focus Mix,Icarus,0.822,0.728,1,-7.04,0,0.0615,0.134,0.925,0.0954,0.286,121.994,audio_features,0UhZXkN0HyGiP7YcATFnyz,spotify:track:0UhZXkN0HyGiP7YcATFnyz,https://api.spotify.com/v1/tracks/0UhZXkN0HyGiP7YcATFnyz,https://api.spotify.com/v1/audio-analysis/0UhZXkN0HyGiP7YcATFnyz,333443,4
32,14,After All,Luttrell,0.551,0.578,2,-11.133,0,0.0287,0.0113,0.69,0.21,0.185,121.967,audio_features,1y7mHNwGWPNt3qUCQTRdk9,spotify:track:1y7mHNwGWPNt3qUCQTRdk9,https://api.spotify.com/v1/tracks/1y7mHNwGWPNt3qUCQTRdk9,https://api.spotify.com/v1/audio-analysis/1y7mHNwGWPNt3qUCQTRdk9,332459,4
32,15,Vette,16BL,0.716,0.74,1,-10.458,1,0.0472,0.00777,0.884,0.0499,0.413,117.993,audio_features,39Oui3EXtdMLKQqQIFjRpa,spotify:track:39Oui3EXtdMLKQqQIFjRpa,https://api.spotify.com/v1/tracks/39Oui3EXtdMLKQqQIFjRpa,https://api.spotify.com/v1/audio-analysis/39Oui3EXtdMLKQqQIFjRpa,504828,4
31,1,Blink,James Maloney,0.401,0.431,6,-17.681,1,0.0417,0.779,0.886,0.115,0.193,158.878,audio_features,1rf7JolqJ28tvqjfeBIXSV,spotify:track:1rf7JolqJ28tvqjfeBIXSV,https://api.spotify.com/v1/tracks/1rf7JolqJ28tvqjfeBIXSV,https://api.spotify.com/v1/audio-analysis/1rf7JolqJ28tvqjfeBIXSV,340573,3
31,2,Angel Wings (Tontario Remix),James Maloney,0.811,0.56,8,-11.599,1,0.106,0.331,0.909,0.128,0.354,117.999,audio_features,1VEcJqwS0tMwP1IJCynyuc,spotify:track:1VEcJqwS0tMwP1IJCynyuc,https://api.spotify.com/v1/tracks/1VEcJqwS0tMwP1IJCynyuc,https://api.spotify.com/v1/audio-analysis/1VEcJqwS0tMwP1IJCynyuc,338390,4
31,3,Emily,Tourist,0.541,0.673,1,-9.246,1,0.042,0.0551,0.148,0.123,0.219,108.98,audio_features,3VY42CX63Kshy77EbM6Zrr,spotify:track:3VY42CX63Kshy77EbM6Zrr,https://api.spotify.com/v1/tracks/3VY42CX63Kshy77EbM6Zrr,https://api.spotify.com/v1/audio-analysis/3VY42CX63Kshy77EbM6Zrr,231804,4
31,4,Pale Blue Dot,Ross from Friends,0.608,0.736,2,-9.182,0,0.0476,0.0389,0.398,0.346,0.0391,126.028,audio_features,550Pb9Yd013wSWij1lT4Om,spotify:track:550Pb9Yd013wSWij1lT4Om,https://api.spotify.com/v1/tracks/550Pb9Yd013wSWij1lT4Om,https://api.spotify.com/v1/audio-analysis/550Pb9Yd013wSWij1lT4Om,238295,4
31,5,"Heaven, Listen",Weval,0.864,0.429,5,-11.213,0,0.0704,0.155,0.549,0.0828,0.439,112.025,audio_features,4RoMG01lZ8BFNcUUPKL9O7,spotify:track:4RoMG01lZ8BFNcUUPKL9O7,https://api.spotify.com/v1/tracks/4RoMG01lZ8BFNcUUPKL9O7,https://api.spotify.com/v1/audio-analysis/4RoMG01lZ8BFNcUUPKL9O7,201844,4
31,6,Incomplete Kisses,Sampha,0.65,0.418,6,-12.363,1,0.0451,0.467,0.000108,0.101,0.265,127.206,audio_features,4Pkst1hmHJ8dUdOaBqdee7,spotify:track:4Pkst1hmHJ8dUdOaBqdee7,https://api.spotify.com/v1/tracks/4Pkst1hmHJ8dUdOaBqdee7,https://api.spotify.com/v1/audio-analysis/4Pkst1hmHJ8dUdOaBqdee7,233857,4
31,7,Road To San Vicente,Modd,0.836,0.586,8,-9.64,0,0.049,0.00878,0.859,0.0763,0.876,119.999,audio_features,1rJlw40kgjYjGlWF2JOWJO,spotify:track:1rJlw40kgjYjGlWF2JOWJO,https://api.spotify.com/v1/tracks/1rJlw40kgjYjGlWF2JOWJO,https://api.spotify.com/v1/audio-analysis/1rJlw40kgjYjGlWF2JOWJO,387944,4
31,8,Virtue,Kllo,0.722,0.759,0,-7.38,1,0.0599,0.335,0.0453,0.106,0.268,128.002,audio_features,0zBsq2hVrd5O1SmNfBAzB0,spotify:track:0zBsq2hVrd5O1SmNfBAzB0,https://api.spotify.com/v1/tracks/0zBsq2hVrd5O1SmNfBAzB0,https://api.spotify.com/v1/audio-analysis/0zBsq2hVrd5O1SmNfBAzB0,222521,4
31,9,Whiskey Ginger,Fouk,0.877,0.69,9,-9.666,0,0.133,0.00998,0.825,0.0873,0.747,124.041,audio_features,0ixlK34B28wbyTyThLGmGs,spotify:track:0ixlK34B28wbyTyThLGmGs,https://api.spotify.com/v1/tracks/0ixlK34B28wbyTyThLGmGs,https://api.spotify.com/v1/audio-analysis/0ixlK34B28wbyTyThLGmGs,360774,4
31,10,Chants,Jesper Ryom,0.64,0.658,6,-10.302,0,0.0601,0.00936,0.913,0.269,0.122,123.476,audio_features,39t7W3Q4w4TBYVy9013VoW,spotify:track:39t7W3Q4w4TBYVy9013VoW,https://api.spotify.com/v1/tracks/39t7W3Q4w4TBYVy9013VoW,https://api.spotify.com/v1/audio-analysis/39t7W3Q4w4TBYVy9013VoW,491750,4
31,11,Long Gone,Al Zanders,0.768,0.569,11,-7.495,1,0.0618,0.446,0.624,0.0521,0.476,128.991,audio_features,2djnfnOnKGRAXKc35QmyaA,spotify:track:2djnfnOnKGRAXKc35QmyaA,https://api.spotify.com/v1/tracks/2djnfnOnKGRAXKc35QmyaA,https://api.spotify.com/v1/audio-analysis/2djnfnOnKGRAXKc35QmyaA,400020,4
31,12,Down The Wall - Original Mix,Cubicolor,0.682,0.63,1,-12.679,1,0.042,0.334,0.907,0.159,0.209,110.001,audio_features,1YnledDwQdqLATAe1GBSuO,spotify:track:1YnledDwQdqLATAe1GBSuO,https://api.spotify.com/v1/tracks/1YnledDwQdqLATAe1GBSuO,https://api.spotify.com/v1/audio-analysis/1YnledDwQdqLATAe1GBSuO,557279,4
31,13,Castellar,Alex Metric,0.824,0.818,5,-6.198,1,0.0463,0.0194,0.903,0.067,0.463,126.012,audio_features,4BAM84Bdk4cW9p5lsnCgOx,spotify:track:4BAM84Bdk4cW9p5lsnCgOx,https://api.spotify.com/v1/tracks/4BAM84Bdk4cW9p5lsnCgOx,https://api.spotify.com/v1/audio-analysis/4BAM84Bdk4cW9p5lsnCgOx,415973,4
31,14,Challenger,Ben Böhmer,0.837,0.788,5,-9.644,1,0.045,0.00798,0.922,0.0975,0.196,124.012,audio_features,5vQP5O1oOd7vfbCCKVp7Ue,spotify:track:5vQP5O1oOd7vfbCCKVp7Ue,https://api.spotify.com/v1/tracks/5vQP5O1oOd7vfbCCKVp7Ue,https://api.spotify.com/v1/audio-analysis/5vQP5O1oOd7vfbCCKVp7Ue,390431,4
31,15,About You,Tinlicker,0.643,0.882,1,-4.894,1,0.0372,0.000561,0.856,0.0689,0.194,123.0,audio_features,47CAaly9JZ3kyXzZcXVfvw,spotify:track:47CAaly9JZ3kyXzZcXVfvw,https://api.spotify.com/v1/tracks/47CAaly9JZ3kyXzZcXVfvw,https://api.spotify.com/v1/audio-analysis/47CAaly9JZ3kyXzZcXVfvw,376512,4
30,1,Journey Among Worlds,Niklas Paschburg,0.289,0.343,1,-16.387,0,0.0377,0.968,0.917,0.385,0.0675,90.074,audio_features,4YUSr0FWOXabgT7YLM8rpu,spotify:track:4YUSr0FWOXabgT7YLM8rpu,https://api.spotify.com/v1/tracks/4YUSr0FWOXabgT7YLM8rpu,https://api.spotify.com/v1/audio-analysis/4YUSr0FWOXabgT7YLM8rpu,336562,4
30,2,Trauerweide,Stimming x Lambert,0.774,0.504,6,-14.657,0,0.048,0.502,0.73,0.0931,0.161,116.014,audio_features,17OHJfDyorFpjHAhEmbccW,spotify:track:17OHJfDyorFpjHAhEmbccW,https://api.spotify.com/v1/tracks/17OHJfDyorFpjHAhEmbccW,https://api.spotify.com/v1/audio-analysis/17OHJfDyorFpjHAhEmbccW,230193,4
30,3,Solitude,Tontario,0.617,0.439,9,-13.511,1,0.0375,0.481,0.928,0.916,0.0796,117.984,audio_features,2ZTQ9R8ftWzMNQhI6GPylX,spotify:track:2ZTQ9R8ftWzMNQhI6GPylX,https://api.spotify.com/v1/tracks/2ZTQ9R8ftWzMNQhI6GPylX,https://api.spotify.com/v1/audio-analysis/2ZTQ9R8ftWzMNQhI6GPylX,338644,4
30,4,Jetty,Tycho,0.34,0.683,5,-10.721,0,0.0438,0.848,0.932,0.151,0.169,124.993,audio_features,4e0YtDwcwZuf8FCdjaMDWs,spotify:track:4e0YtDwcwZuf8FCdjaMDWs,https://api.spotify.com/v1/tracks/4e0YtDwcwZuf8FCdjaMDWs,https://api.spotify.com/v1/audio-analysis/4e0YtDwcwZuf8FCdjaMDWs,233418,4
30,5,Timothy,Little Dragon,0.875,0.386,6,-11.611,1,0.115,0.102,0.000353,0.1,0.581,107.012,audio_features,1R5fxaHIM2eH6CYt6LwCUZ,spotify:track:1R5fxaHIM2eH6CYt6LwCUZ,https://api.spotify.com/v1/tracks/1R5fxaHIM2eH6CYt6LwCUZ,https://api.spotify.com/v1/audio-analysis/1R5fxaHIM2eH6CYt6LwCUZ,230428,4
30,6,Anchor (feat. Ishmael),Laurence Guy,0.706,0.64,11,-12.578,1,0.0416,0.103,0.923,0.0915,0.575,121.024,audio_features,2FVgIrE55fd4ktm86pfhFx,spotify:track:2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/tracks/2FVgIrE55fd4ktm86pfhFx,https://api.spotify.com/v1/audio-analysis/2FVgIrE55fd4ktm86pfhFx,287666,4
30,7,New Paradise,Harvey Sutherland,0.818,0.411,10,-8.204,0,0.055,0.178,0.0526,0.1,0.794,119.012,audio_features,2QkkiJ7TEo1wUmG8Cdtb0t,spotify:track:2QkkiJ7TEo1wUmG8Cdtb0t,https://api.spotify.com/v1/tracks/2QkkiJ7TEo1wUmG8Cdtb0t,https://api.spotify.com/v1/audio-analysis/2QkkiJ7TEo1wUmG8Cdtb0t,410799,4
30,8,Solsidan - Original Mix,HNNY,0.759,0.538,1,-12.646,1,0.0566,0.00514,0.12,0.369,0.619,117.002,audio_features,5nqw4dpNtD36A0RYGkYGxA,spotify:track:5nqw4dpNtD36A0RYGkYGxA,https://api.spotify.com/v1/tracks/5nqw4dpNtD36A0RYGkYGxA,https://api.spotify.com/v1/audio-analysis/5nqw4dpNtD36A0RYGkYGxA,305365,4
30,9,Orchard - Original Mix,Fouk,0.905,0.723,5,-11.913,0,0.0624,0.000162,0.9,0.0414,0.963,118.003,audio_features,6TjOUHBzLfcjFOEJWNGhJ1,spotify:track:6TjOUHBzLfcjFOEJWNGhJ1,https://api.spotify.com/v1/tracks/6TjOUHBzLfcjFOEJWNGhJ1,https://api.spotify.com/v1/audio-analysis/6TjOUHBzLfcjFOEJWNGhJ1,373846,4
30,10,Leko - Session Victim Remix,Kink,0.67,0.939,1,-7.216,1,0.0418,0.0314,0.791,0.0841,0.388,122.012,audio_features,18nGprzEucUO4FF768lLhe,spotify:track:18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/tracks/18nGprzEucUO4FF768lLhe,https://api.spotify.com/v1/audio-analysis/18nGprzEucUO4FF768lLhe,325415,4
30,11,Hold On - Ben Böhmer Remix,Lane 8,0.53,0.727,1,-9.957,0,0.049,0.153,0.0464,0.0818,0.039,123.969,audio_features,1aosXPBgRredZfKkuaIg6V,spotify:track:1aosXPBgRredZfKkuaIg6V,https://api.spotify.com/v1/tracks/1aosXPBgRredZfKkuaIg6V,https://api.spotify.com/v1/audio-analysis/1aosXPBgRredZfKkuaIg6V,307870,4
30,12,Reilstreet,Ole Biege,0.692,0.712,9,-9.676,0,0.037,0.002,0.813,0.0876,0.13,122.01,audio_features,1dBHO3c71z5NDqqFTKouHc,spotify:track:1dBHO3c71z5NDqqFTKouHc,https://api.spotify.com/v1/tracks/1dBHO3c71z5NDqqFTKouHc,https://api.spotify.com/v1/audio-analysis/1dBHO3c71z5NDqqFTKouHc,535533,4
30,13,Floyd,Avoure,0.756,0.723,4,-8.14,0,0.0624,0.474,0.933,0.113,0.128,119.991,audio_features,7Au5xCYN5N6nFKgfxAeOZ3,spotify:track:7Au5xCYN5N6nFKgfxAeOZ3,https://api.spotify.com/v1/tracks/7Au5xCYN5N6nFKgfxAeOZ3,https://api.spotify.com/v1/audio-analysis/7Au5xCYN5N6nFKgfxAeOZ3,339948,4
30,14,Adieu,Tchami,0.718,0.747,11,-4.932,0,0.0409,0.0464,0.641,0.0772,0.325,125.982,audio_features,3de3pLWU48fpTNlSuM6tyR,spotify:track:3de3pLWU48fpTNlSuM6tyR,https://api.spotify.com/v1/tracks/3de3pLWU48fpTNlSuM6tyR,https://api.spotify.com/v1/audio-analysis/3de3pLWU48fpTNlSuM6tyR,413333,4
30,15,Waiting For Winter - Edit,Gabriel & Dresden,0.525,0.731,0,-8.743,1,0.0322,0.0534,0.817,0.301,0.0385,135.008,audio_features,41t7HCvsAcJGFfXfzrfG4v,spotify:track:41t7HCvsAcJGFfXfzrfG4v,https://api.spotify.com/v1/tracks/41t7HCvsAcJGFfXfzrfG4v,https://api.spotify.com/v1/audio-analysis/41t7HCvsAcJGFfXfzrfG4v,290000,4
29,1,Movements (Chapter III),Leon Vynehall,0.52,0.304,11,-15.255,0,0.0284,0.816,0.366,0.0948,0.0392,103.981,audio_features,1OD2YXIOmfYmBAYfV1maRV,spotify:track:1OD2YXIOmfYmBAYfV1maRV,https://api.spotify.com/v1/tracks/1OD2YXIOmfYmBAYfV1maRV,https://api.spotify.com/v1/audio-analysis/1OD2YXIOmfYmBAYfV1maRV,231640,4
29,2,Someone Else,Tourist,0.34,0.439,1,-12.591,1,0.0371,0.354,0.954,0.232,0.0509,132.004,audio_features,1cR7s0ghhOj56nhTjwSIRO,spotify:track:1cR7s0ghhOj56nhTjwSIRO,https://api.spotify.com/v1/tracks/1cR7s0ghhOj56nhTjwSIRO,https://api.spotify.com/v1/audio-analysis/1cR7s0ghhOj56nhTjwSIRO,247266,3
29,3,Patterns (Cyrus Reynolds Remix),Steve Gibbs,0.331,0.502,10,-10.223,0,0.0351,0.142,0.914,0.1,0.336,107.018,audio_features,1etJ3rD9m5LlBOrprOmbuo,spotify:track:1etJ3rD9m5LlBOrprOmbuo,https://api.spotify.com/v1/tracks/1etJ3rD9m5LlBOrprOmbuo,https://api.spotify.com/v1/audio-analysis/1etJ3rD9m5LlBOrprOmbuo,199626,4
29,4,I'll Gladly Place Myself Below You,Matty,0.518,0.439,5,-9.367,1,0.0295,0.77,0.891,0.11,0.283,93.003,audio_features,7fpEayIv2yPcLnbiRLDMWn,spotify:track:7fpEayIv2yPcLnbiRLDMWn,https://api.spotify.com/v1/tracks/7fpEayIv2yPcLnbiRLDMWn,https://api.spotify.com/v1/audio-analysis/7fpEayIv2yPcLnbiRLDMWn,312360,4
29,5,Making Sense,Lil Silva,0.632,0.559,5,-8.697,0,0.0382,0.237,0.43,0.0934,0.218,140.058,audio_features,5UulKCGsFHKzXetRPWoUbW,spotify:track:5UulKCGsFHKzXetRPWoUbW,https://api.spotify.com/v1/tracks/5UulKCGsFHKzXetRPWoUbW,https://api.spotify.com/v1/audio-analysis/5UulKCGsFHKzXetRPWoUbW,233097,4
29,6,Settle,Vera Blue,0.523,0.452,4,-7.05,1,0.0337,0.39,0.0103,0.117,0.194,81.958,audio_features,1G576qOKq0CdSGvSmHD4pz,spotify:track:1G576qOKq0CdSGvSmHD4pz,https://api.spotify.com/v1/tracks/1G576qOKq0CdSGvSmHD4pz,https://api.spotify.com/v1/audio-analysis/1G576qOKq0CdSGvSmHD4pz,218231,4
29,7,Taste,Rhye,0.768,0.429,1,-9.401,1,0.0955,0.875,0.419,0.115,0.415,104.026,audio_features,6GbWNeR3P9MTCmSyPVHgb1,spotify:track:6GbWNeR3P9MTCmSyPVHgb1,https://api.spotify.com/v1/tracks/6GbWNeR3P9MTCmSyPVHgb1,https://api.spotify.com/v1/audio-analysis/6GbWNeR3P9MTCmSyPVHgb1,225600,4
29,8,Lover Chanting,Little Dragon,0.876,0.758,0,-7.493,1,0.0829,0.0225,0.265,0.0274,0.91,118.014,audio_features,5w4MaPqhmDxhk7B2jygb16,spotify:track:5w4MaPqhmDxhk7B2jygb16,https://api.spotify.com/v1/tracks/5w4MaPqhmDxhk7B2jygb16,https://api.spotify.com/v1/audio-analysis/5w4MaPqhmDxhk7B2jygb16,323467,4
29,9,Young Again,GENTS,0.583,0.603,5,-10.791,1,0.0286,0.169,0.843,0.11,0.482,150.076,audio_features,2PyDeNcULEWKlq23nAMcbN,spotify:track:2PyDeNcULEWKlq23nAMcbN,https://api.spotify.com/v1/tracks/2PyDeNcULEWKlq23nAMcbN,https://api.spotify.com/v1/audio-analysis/2PyDeNcULEWKlq23nAMcbN,324000,4
29,10,Make You Wanna,Ta-ku,0.515,0.877,1,-7.628,0,0.228,0.00169,0.603,0.511,0.558,173.964,audio_features,3F1cVurf5O2SBcJvSvY4cq,spotify:track:3F1cVurf5O2SBcJvSvY4cq,https://api.spotify.com/v1/tracks/3F1cVurf5O2SBcJvSvY4cq,https://api.spotify.com/v1/audio-analysis/3F1cVurf5O2SBcJvSvY4cq,149027,4
29,11,Floating By,Washed Out,0.533,0.839,6,-5.437,0,0.0567,0.699,0.000705,0.231,0.347,89.962,audio_features,4Y4gQvaJBcAxwgf8jJyvDY,spotify:track:4Y4gQvaJBcAxwgf8jJyvDY,https://api.spotify.com/v1/tracks/4Y4gQvaJBcAxwgf8jJyvDY,https://api.spotify.com/v1/audio-analysis/4Y4gQvaJBcAxwgf8jJyvDY,221707,4
29,12,Nobody Knows (feat. WYNNE),Autograf,0.583,0.626,4,-9.19,0,0.0567,0.651,0.287,0.112,0.0617,184.974,audio_features,6dP63GbS6Qw14qrUrNDPmq,spotify:track:6dP63GbS6Qw14qrUrNDPmq,https://api.spotify.com/v1/tracks/6dP63GbS6Qw14qrUrNDPmq,https://api.spotify.com/v1/audio-analysis/6dP63GbS6Qw14qrUrNDPmq,211965,3
29,13,Feeling Free,LEISURE,0.734,0.796,11,-8.058,0,0.0891,0.232,0.347,0.0867,0.35,106.982,audio_features,1tBTz2Eod7AkW4u7vthWdH,spotify:track:1tBTz2Eod7AkW4u7vthWdH,https://api.spotify.com/v1/tracks/1tBTz2Eod7AkW4u7vthWdH,https://api.spotify.com/v1/audio-analysis/1tBTz2Eod7AkW4u7vthWdH,278570,4
29,14,Ivoire (feat. Kio Amachree) - Austin Ato Remix,Folamour,0.713,0.947,8,-5.361,1,0.0331,0.00406,0.861,0.114,0.695,121.997,audio_features,0bqnTmZc0yCEXs9SBGEKdG,spotify:track:0bqnTmZc0yCEXs9SBGEKdG,https://api.spotify.com/v1/tracks/0bqnTmZc0yCEXs9SBGEKdG,https://api.spotify.com/v1/audio-analysis/0bqnTmZc0yCEXs9SBGEKdG,456716,4
29,15,Like It Is - Mixed,Coeo,0.881,0.797,6,-6.732,0,0.0622,0.0332,0.167,0.206,0.711,123.003,audio_features,5ReLOUboXvaOVariwEJnl3,spotify:track:5ReLOUboXvaOVariwEJnl3,https://api.spotify.com/v1/tracks/5ReLOUboXvaOVariwEJnl3,https://api.spotify.com/v1/audio-analysis/5ReLOUboXvaOVariwEJnl3,262924,4
28,1,Paper,Poppy Ackroyd,0.613,0.493,5,-14.337,0,0.027,0.914,0.906,0.0842,0.329,115.008,audio_features,7APNFQbWZxerVlTkYzbYNc,spotify:track:7APNFQbWZxerVlTkYzbYNc,https://api.spotify.com/v1/tracks/7APNFQbWZxerVlTkYzbYNc,https://api.spotify.com/v1/audio-analysis/7APNFQbWZxerVlTkYzbYNc,274744,4
28,2,Spark,Niklas Paschburg,0.36,0.41,10,-16.215,0,0.0374,0.947,0.854,0.104,0.0352,89.904,audio_features,79Ga5G6Prf9gdZTBdpKsfr,spotify:track:79Ga5G6Prf9gdZTBdpKsfr,https://api.spotify.com/v1/tracks/79Ga5G6Prf9gdZTBdpKsfr,https://api.spotify.com/v1/audio-analysis/79Ga5G6Prf9gdZTBdpKsfr,264045,4
28,3,Vale,Maribou State,0.693,0.67,11,-8.863,0,0.0425,0.388,0.772,0.152,0.725,145.01,audio_features,58FsmlVRQxpjFmXF8vSKMT,spotify:track:58FsmlVRQxpjFmXF8vSKMT,https://api.spotify.com/v1/tracks/58FsmlVRQxpjFmXF8vSKMT,https://api.spotify.com/v1/audio-analysis/58FsmlVRQxpjFmXF8vSKMT,247623,4
28,4,Friends (feat. Bon Iver),Francis and the Lights,0.457,0.477,8,-9.323,1,0.102,0.281,0.000822,0.0914,0.627,144.855,audio_features,0ZpBPavoID3eDbaXKSWpAD,spotify:track:0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/tracks/0ZpBPavoID3eDbaXKSWpAD,https://api.spotify.com/v1/audio-analysis/0ZpBPavoID3eDbaXKSWpAD,188336,4
28,5,Blurred - (Bonobo Remix) [Mixed],Kiasmos,0.599,0.521,1,-16.298,0,0.0462,0.0941,0.862,0.121,0.192,119.975,audio_features,58jvLAaRaQL66VO644y93p,spotify:track:58jvLAaRaQL66VO644y93p,https://api.spotify.com/v1/tracks/58jvLAaRaQL66VO644y93p,https://api.spotify.com/v1/audio-analysis/58jvLAaRaQL66VO644y93p,384400,4
28,6,Andromeda (feat. DRAM) - Bonobo Remix,Gorillaz,0.76,0.686,9,-6.161,0,0.0584,0.0674,0.192,0.171,0.555,129.984,audio_features,70HugOq2RkgM8k0lw8yezC,spotify:track:70HugOq2RkgM8k0lw8yezC,https://api.spotify.com/v1/tracks/70HugOq2RkgM8k0lw8yezC,https://api.spotify.com/v1/audio-analysis/70HugOq2RkgM8k0lw8yezC,315572,4
28,7,Alow,Ryan Davis,0.654,0.535,0,-13.87,1,0.0337,0.088,0.903,0.0784,0.0392,112.028,audio_features,5gpvUP8hivvevPPc6ZrssY,spotify:track:5gpvUP8hivvevPPc6ZrssY,https://api.spotify.com/v1/tracks/5gpvUP8hivvevPPc6ZrssY,https://api.spotify.com/v1/audio-analysis/5gpvUP8hivvevPPc6ZrssY,211803,4
